setup_date,breakout_date,ticker,company_name,setup_high,setup_close,breakout_open,breakout_high,breakout_close,entry_price,exit_price,success_binary,return_percentage,setup_mpi,setup_mpi_velocity,setup_mpi_trend,setup_ibs,setup_crt_velocity,setup_higher_hl,setup_valid_crt,setup_vw_range_percentile
2025-07-29,2025-07-30,EB5.SI,First Resources,1.5301,1.5008,1.5008,1.5496,1.5496,1.5301,1.5496,1,0.012739,0.3,-0.1,Contracting,0.5,0.52,0,1,1.0
2025-08-01,2025-08-04,EB5.SI,First Resources,1.5106,1.4911,1.4911,1.5203,1.5106,1.5106,1.5106,0,-0.0,0.4,0.0,Flat,0.3333,0.52,0,1,0.36
2025-08-04,2025-08-05,EB5.SI,First Resources,1.5203,1.5106,1.5203,1.5301,1.5106,1.5203,1.5106,0,-0.00641,0.5,0.1,Expanding,0.75,0.02,0,1,0.38
2025-08-06,2025-08-07,EB5.SI,First Resources,1.5203,1.5106,1.4911,1.5301,1.5106,1.5203,1.5106,0,-0.00641,0.4,-0.1,Contracting,0.5,0.02,0,1,0.1
2025-08-08,2025-08-11,EB5.SI,First Resources,1.5203,1.5106,1.5008,1.5301,1.5301,1.5203,1.5301,1,0.00641,0.3,0.0,Flat,0.6667,0.02,0,1,0.22
2025-08-12,2025-08-13,EB5.SI,First Resources,1.5983,1.5983,1.5983,1.6178,1.5983,1.5983,1.5983,0,0.0,0.5,0.1,Expanding,1.0,0.02,1,1,0.98
2025-08-14,2025-08-15,EB5.SI,First Resources,1.686,1.6373,1.647,1.7835,1.7153,1.686,1.7153,1,0.017341,0.5,0.1,Expanding,0.2857,0.02,1,1,1.0
2025-08-20,2025-08-21,EB5.SI,First Resources,1.7347,1.6958,1.6958,1.7445,1.7153,1.7347,1.7153,0,-0.011236,0.5,0.0,Flat,0.3333,0.02,0,0,0.86
2025-08-22,2025-08-25,EB5.SI,First Resources,1.725,1.7153,1.7153,1.7542,1.7445,1.725,1.7445,1,0.011299,0.6,0.0,Flat,0.75,0.02,0,0,0.68
2025-08-28,2025-08-29,EB5.SI,First Resources,1.71,1.69,1.69,1.72,1.71,1.71,1.71,0,0.0,0.4,-0.1,Contracting,0.3333,0.02,0,0,0.12
2025-09-03,2025-09-04,EB5.SI,First Resources,1.7,1.69,1.69,1.72,1.7,1.7,1.7,0,0.0,0.4,0.0,Flat,0.5,0.02,0,1,0.06
2025-09-08,2025-09-09,EB5.SI,First Resources,1.71,1.69,1.7,1.72,1.67,1.71,1.67,0,-0.023392,0.3,-0.1,Contracting,0.3333,0.02,0,0,0.4
2025-09-11,2025-09-12,EB5.SI,First Resources,1.68,1.67,1.67,1.69,1.68,1.68,1.68,0,0.0,0.4,0.1,Expanding,0.75,0.02,0,0,0.16
2025-09-16,2025-09-17,EB5.SI,First Resources,1.67,1.65,1.65,1.68,1.67,1.67,1.67,0,0.0,0.3,-0.1,Contracting,0.3333,0.02,0,0,0.28
2024-03-18,2024-03-19,1MZ.SI,NamCheong,0.147,0.131,0.13,0.155,0.151,0.147,0.151,1,0.027211,0.0,0.0,Flat,0.1111,0.0,0,0,0.0
2024-03-19,2024-03-20,1MZ.SI,NamCheong,0.155,0.151,0.148,0.193,0.193,0.155,0.193,1,0.245161,0.1,0.1,Expanding,0.8621,0.0,0,0,0.0
2024-03-28,2024-04-01,1MZ.SI,NamCheong,0.175,0.169,0.17,0.193,0.19,0.175,0.19,1,0.085714,0.3,0.0,Flat,0.1429,0.0,0,0,0.0
2024-04-01,2024-04-02,1MZ.SI,NamCheong,0.193,0.19,0.19,0.194,0.19,0.193,0.19,0,-0.015544,0.4,0.1,Expanding,0.8696,0.0,1,0,0.0
2024-05-08,2024-05-09,1MZ.SI,NamCheong,0.122,0.12,0.12,0.126,0.123,0.122,0.123,1,0.008197,0.0,-0.1,Contracting,0.6,0.59916,0,1,0.4324
2024-05-13,2024-05-14,1MZ.SI,NamCheong,0.124,0.124,0.124,0.132,0.132,0.124,0.132,1,0.064516,0.2,0.1,Expanding,1.0,0.59916,0,0,0.325
2024-05-14,2024-05-15,1MZ.SI,NamCheong,0.132,0.132,0.132,0.139,0.132,0.132,0.132,0,0.0,0.3,0.1,Expanding,1.0,0.59916,1,0,0.8293
2024-05-16,2024-05-17,1MZ.SI,NamCheong,0.158,0.141,0.147,0.162,0.161,0.158,0.161,1,0.018987,0.4,0.1,Expanding,0.3704,0.59916,0,0,0.8837
2024-05-17,2024-05-20,1MZ.SI,NamCheong,0.162,0.161,0.161,0.188,0.181,0.162,0.181,1,0.117284,0.5,0.1,Expanding,0.9412,0.59916,1,0,0.7727
2024-05-21,2024-05-23,1MZ.SI,NamCheong,0.188,0.181,0.183,0.19,0.183,0.188,0.183,0,-0.026596,0.6,0.0,Flat,0.4167,0.027273,0,1,0.6739
2024-06-04,2024-06-05,1MZ.SI,NamCheong,0.172,0.168,0.167,0.173,0.168,0.172,0.168,0,-0.023256,0.2,-0.1,Contracting,0.4286,0.027273,0,0,0.38
2024-06-10,2024-06-11,1MZ.SI,NamCheong,0.161,0.161,0.161,0.166,0.164,0.161,0.164,1,0.018634,0.1,0.0,Flat,1.0,0.027273,0,0,0.2
2024-06-12,2024-06-13,1MZ.SI,NamCheong,0.163,0.163,0.163,0.164,0.163,0.163,0.163,0,0.0,0.1,-0.1,Contracting,1.0,0.027273,0,0,0.04
2024-06-28,2024-07-01,1MZ.SI,NamCheong,0.156,0.154,0.156,0.157,0.155,0.156,0.155,0,-0.00641,0.2,0.0,Flat,0.5,0.027273,1,0,0.64
2024-07-01,2024-07-02,1MZ.SI,NamCheong,0.157,0.155,0.155,0.161,0.154,0.157,0.154,0,-0.019108,0.3,0.1,Expanding,0.5,0.027273,1,0,0.44
2024-07-10,2024-07-11,1MZ.SI,NamCheong,0.154,0.153,0.153,0.158,0.158,0.154,0.158,1,0.025974,0.2,0.0,Flat,0.6667,0.027273,0,0,0.62
2024-07-18,2024-07-19,1MZ.SI,NamCheong,0.183,0.176,0.179,0.186,0.171,0.183,0.171,0,-0.065574,0.4,0.1,Expanding,0.5882,0.08,1,1,0.92
2024-07-23,2024-07-24,1MZ.SI,NamCheong,0.173,0.171,0.172,0.189,0.189,0.173,0.189,1,0.092486,0.5,0.1,Expanding,0.5,0.08,0,0,0.2
2024-07-25,2024-07-26,1MZ.SI,NamCheong,0.197,0.192,0.194,0.22,0.215,0.197,0.215,1,0.091371,0.6,0.0,Flat,0.6429,0.08,1,0,0.88
2024-07-26,2024-07-29,1MZ.SI,NamCheong,0.22,0.215,0.215,0.23,0.22,0.22,0.22,0,0.0,0.6,0.0,Flat,0.8276,0.08,1,0,0.94
2024-07-31,2024-08-01,1MZ.SI,NamCheong,0.205,0.197,0.199,0.235,0.225,0.205,0.225,1,0.097561,0.6,-0.1,Contracting,0.2,0.08,0,0,0.38
2024-08-06,2024-08-07,1MZ.SI,NamCheong,0.2,0.191,0.195,0.205,0.2,0.2,0.2,0,0.0,0.5,-0.1,Contracting,0.1,0.08,0,0,0.62
2024-08-12,2024-08-13,1MZ.SI,NamCheong,0.23,0.23,0.23,0.245,0.24,0.23,0.24,1,0.043478,0.4,0.0,Flat,1.0,0.7,1,1,0.86
2024-08-14,2024-08-15,1MZ.SI,NamCheong,0.265,0.245,0.25,0.295,0.29,0.265,0.29,1,0.09434,0.5,0.1,Expanding,0.3333,0.7,1,1,0.86
2024-08-15,2024-08-16,1MZ.SI,NamCheong,0.295,0.29,0.29,0.3,0.28,0.295,0.28,0,-0.050847,0.6,0.1,Expanding,0.9,0.7,1,1,0.9
2024-08-19,2024-08-20,1MZ.SI,NamCheong,0.29,0.27,0.28,0.325,0.3,0.29,0.3,1,0.034483,0.5,0.0,Flat,0.0,0.7,0,0,0.44
2024-08-21,2024-08-22,1MZ.SI,NamCheong,0.32,0.305,0.31,0.33,0.325,0.32,0.325,1,0.015625,0.7,0.1,Expanding,0.25,0.7,0,0,0.52
2024-08-26,2024-08-27,1MZ.SI,NamCheong,0.325,0.31,0.315,0.335,0.315,0.325,0.315,0,-0.030769,0.6,-0.1,Contracting,0.0,0.12,0,1,0.34
2024-08-30,2024-09-02,1MZ.SI,NamCheong,0.315,0.315,0.315,0.32,0.315,0.315,0.315,0,0.0,0.5,0.0,Flat,1.0,0.12,0,1,0.06
2024-09-02,2024-09-03,1MZ.SI,NamCheong,0.32,0.315,0.315,0.36,0.36,0.32,0.36,1,0.125,0.5,0.0,Flat,0.6667,0.14,0,1,0.2
2024-09-03,2024-09-04,1MZ.SI,NamCheong,0.36,0.36,0.345,0.375,0.37,0.36,0.37,1,0.027778,0.5,0.0,Flat,1.0,0.14,1,1,0.82
2024-09-12,2024-09-13,1MZ.SI,NamCheong,0.375,0.37,0.37,0.38,0.36,0.375,0.36,0,-0.04,0.4,0.0,Flat,0.8333,0.14,1,0,0.56
2024-09-13,2024-09-16,1MZ.SI,NamCheong,0.38,0.36,0.36,0.44,0.435,0.38,0.435,1,0.144737,0.4,0.0,Flat,0.3333,0.14,1,0,0.4
2024-09-16,2024-09-17,1MZ.SI,NamCheong,0.44,0.435,0.43,0.46,0.435,0.44,0.435,0,-0.011364,0.5,0.1,Expanding,0.9375,0.6,1,1,1.0
2024-09-18,2024-09-19,1MZ.SI,NamCheong,0.44,0.43,0.44,0.455,0.435,0.44,0.435,0,-0.011364,0.3,-0.1,Contracting,0.3333,0.6,0,1,0.06
2024-09-20,2024-09-23,1MZ.SI,NamCheong,0.445,0.43,0.43,0.48,0.48,0.445,0.48,1,0.078652,0.3,-0.1,Contracting,0.0,0.6,0,1,0.1
2024-09-23,2024-09-24,1MZ.SI,NamCheong,0.48,0.48,0.47,0.485,0.46,0.48,0.46,0,-0.041667,0.4,0.1,Expanding,1.0,0.64,0,1,0.74
2024-09-25,2024-09-26,1MZ.SI,NamCheong,0.48,0.47,0.47,0.49,0.47,0.48,0.47,0,-0.020833,0.5,0.1,Expanding,0.5,0.64,0,1,0.12
2024-10-01,2024-10-02,1MZ.SI,NamCheong,0.45,0.44,0.45,0.455,0.445,0.45,0.445,0,-0.011111,0.3,0.0,Flat,0.3333,0.64,0,0,0.16
2024-10-03,2024-10-04,1MZ.SI,NamCheong,0.44,0.43,0.435,0.475,0.455,0.44,0.455,1,0.034091,0.3,-0.1,Contracting,0.5,0.64,0,0,0.34
2024-10-09,2024-10-10,1MZ.SI,NamCheong,0.465,0.455,0.455,0.475,0.46,0.465,0.46,0,-0.010753,0.3,-0.1,Contracting,0.3333,0.64,0,0,0.18
2024-10-10,2024-10-11,1MZ.SI,NamCheong,0.475,0.46,0.47,0.495,0.475,0.475,0.475,0,0.0,0.4,0.1,Expanding,0.25,0.64,1,0,0.44
2024-10-16,2024-10-17,1MZ.SI,NamCheong,0.46,0.46,0.455,0.465,0.45,0.46,0.45,0,-0.021739,0.6,0.0,Flat,1.0,0.64,0,0,0.04
2024-10-21,2024-10-22,1MZ.SI,NamCheong,0.46,0.46,0.46,0.465,0.45,0.46,0.45,0,-0.021739,0.6,0.0,Flat,1.0,0.64,0,0,0.02
2024-10-22,2024-10-23,1MZ.SI,NamCheong,0.465,0.45,0.45,0.485,0.465,0.465,0.465,0,0.0,0.6,0.0,Flat,0.25,0.64,0,0,0.4
2024-11-11,2024-11-12,1MZ.SI,NamCheong,0.415,0.4,0.405,0.425,0.415,0.415,0.415,0,0.0,0.2,0.0,Flat,0.0,0.06,0,0,0.42
2024-11-13,2024-11-14,1MZ.SI,NamCheong,0.415,0.4,0.41,0.425,0.42,0.415,0.42,1,0.012048,0.3,0.0,Flat,0.25,0.06,0,0,0.62
2024-11-19,2024-11-20,1MZ.SI,NamCheong,0.37,0.37,0.37,0.375,0.36,0.37,0.36,0,-0.027027,0.4,0.1,Expanding,1.0,0.98,0,1,0.96
2024-11-21,2024-11-22,1MZ.SI,NamCheong,0.37,0.37,0.37,0.375,0.375,0.37,0.375,1,0.013514,0.5,0.1,Expanding,1.0,0.98,0,1,0.38
2024-11-22,2024-11-25,1MZ.SI,NamCheong,0.375,0.375,0.375,0.395,0.38,0.375,0.38,1,0.013333,0.5,0.0,Flat,1.0,0.98,1,1,0.16
2024-12-03,2024-12-04,1MZ.SI,NamCheong,0.425,0.425,0.415,0.435,0.42,0.425,0.42,0,-0.011765,0.5,0.0,Flat,1.0,0.72,0,0,0.66
2024-12-04,2024-12-05,1MZ.SI,NamCheong,0.435,0.42,0.425,0.445,0.42,0.435,0.42,0,-0.034483,0.5,0.0,Flat,0.4,0.72,1,0,0.76
2024-12-13,2024-12-16,1MZ.SI,NamCheong,0.405,0.4,0.4,0.415,0.41,0.405,0.41,1,0.012346,0.3,-0.1,Contracting,0.5,0.72,0,0,0.2
2024-12-16,2024-12-17,1MZ.SI,NamCheong,0.415,0.41,0.41,0.42,0.415,0.415,0.415,0,0.0,0.4,0.1,Expanding,0.6667,0.44,1,1,0.64
2024-12-20,2024-12-23,1MZ.SI,NamCheong,0.41,0.41,0.405,0.415,0.41,0.41,0.41,0,0.0,0.4,0.0,Flat,1.0,0.44,0,1,0.18
2024-12-24,2024-12-26,1MZ.SI,NamCheong,0.405,0.405,0.4,0.41,0.41,0.405,0.41,1,0.012346,0.3,-0.1,Contracting,1.0,0.44,0,0,0.02
2024-12-26,2024-12-27,1MZ.SI,NamCheong,0.41,0.41,0.41,0.415,0.41,0.41,0.41,0,0.0,0.4,0.1,Expanding,1.0,0.44,0,0,0.32
2024-12-30,2024-12-31,1MZ.SI,NamCheong,0.41,0.405,0.405,0.415,0.415,0.41,0.415,1,0.012195,0.4,0.0,Flat,0.0,0.44,0,0,0.02
2024-12-31,2025-01-02,1MZ.SI,NamCheong,0.415,0.415,0.415,0.425,0.42,0.415,0.42,1,0.012048,0.4,0.0,Flat,1.0,0.44,0,0,0.02
2025-01-02,2025-01-03,1MZ.SI,NamCheong,0.425,0.42,0.42,0.44,0.435,0.425,0.435,1,0.023529,0.4,0.0,Flat,0.5,0.44,1,0,0.78
2025-01-07,2025-01-08,1MZ.SI,NamCheong,0.44,0.435,0.44,0.445,0.43,0.44,0.43,0,-0.022727,0.4,-0.1,Contracting,0.5,0.44,0,0,0.44
2025-01-17,2025-01-20,1MZ.SI,NamCheong,0.415,0.41,0.41,0.43,0.42,0.415,0.42,1,0.012048,0.2,0.0,Flat,0.5,0.44,1,0,0.52
2025-01-20,2025-01-21,1MZ.SI,NamCheong,0.43,0.42,0.43,0.45,0.445,0.43,0.445,1,0.034884,0.3,0.1,Expanding,0.5,0.34,1,1,0.86
2025-01-28,2025-01-31,1MZ.SI,NamCheong,0.43,0.425,0.425,0.46,0.455,0.43,0.455,1,0.05814,0.4,0.0,Flat,0.5,0.12,0,1,0.08
2025-02-03,2025-02-04,1MZ.SI,NamCheong,0.46,0.445,0.45,0.475,0.475,0.46,0.475,1,0.032609,0.4,-0.1,Contracting,0.25,0.12,0,0,0.8
2025-02-05,2025-02-06,1MZ.SI,NamCheong,0.475,0.47,0.47,0.48,0.47,0.475,0.47,0,-0.010526,0.3,-0.1,Contracting,0.6667,0.12,0,0,0.56
2025-02-06,2025-02-07,1MZ.SI,NamCheong,0.48,0.47,0.47,0.495,0.485,0.48,0.485,1,0.010417,0.2,-0.1,Contracting,0.3333,0.12,1,0,0.66
2025-02-07,2025-02-10,1MZ.SI,NamCheong,0.495,0.485,0.48,0.525,0.525,0.495,0.525,1,0.060606,0.3,0.1,Expanding,0.6667,0.12,0,0,0.98
2025-02-10,2025-02-11,1MZ.SI,NamCheong,0.525,0.525,0.525,0.545,0.54,0.525,0.54,1,0.028572,0.4,0.1,Expanding,1.0,0.12,1,0,0.98
2025-02-14,2025-02-17,1MZ.SI,NamCheong,0.545,0.54,0.54,0.555,0.52,0.545,0.52,0,-0.045872,0.5,0.0,Flat,0.8,0.12,0,0,0.62
2025-02-18,2025-02-19,1MZ.SI,NamCheong,0.545,0.545,0.545,0.56,0.545,0.545,0.545,0,0.0,0.5,0.0,Flat,1.0,0.22,0,1,0.64
2025-02-21,2025-02-24,1MZ.SI,NamCheong,0.53,0.525,0.52,0.535,0.525,0.53,0.525,0,-0.009434,0.4,-0.1,Contracting,0.5,0.22,0,1,0.12
2025-02-25,2025-02-26,1MZ.SI,NamCheong,0.535,0.525,0.525,0.59,0.59,0.535,0.59,1,0.102804,0.2,-0.1,Contracting,0.3333,0.22,0,1,0.26
2025-03-05,2025-03-06,1MZ.SI,NamCheong,0.515,0.515,0.515,0.525,0.515,0.515,0.515,0,0.0,0.3,0.1,Expanding,1.0,0.1,0,1,0.38
2025-03-07,2025-03-10,1MZ.SI,NamCheong,0.525,0.52,0.52,0.55,0.545,0.525,0.545,1,0.038095,0.4,0.1,Expanding,0.75,0.1,0,1,0.14
2025-03-11,2025-03-12,1MZ.SI,NamCheong,0.545,0.53,0.53,0.555,0.545,0.545,0.545,0,0.0,0.5,0.0,Flat,0.25,0.5,0,1,0.34
2025-03-12,2025-03-13,1MZ.SI,NamCheong,0.555,0.545,0.545,0.565,0.565,0.555,0.565,1,0.018018,0.5,0.0,Flat,0.6,0.5,1,1,0.32
2025-03-14,2025-03-17,1MZ.SI,NamCheong,0.56,0.55,0.555,0.59,0.585,0.56,0.585,1,0.044643,0.6,0.0,Flat,0.0,0.5,0,1,0.02
2025-03-17,2025-03-18,1MZ.SI,NamCheong,0.59,0.585,0.59,0.62,0.61,0.59,0.61,1,0.033898,0.6,0.0,Flat,0.8571,0.78,1,1,0.8
2025-03-19,2025-03-20,1MZ.SI,NamCheong,0.62,0.615,0.615,0.655,0.655,0.62,0.655,1,0.056452,0.7,0.0,Flat,0.75,0.78,0,1,0.16
2025-03-21,2025-03-24,1MZ.SI,NamCheong,0.715,0.71,0.695,0.745,0.72,0.715,0.72,1,0.006993,0.8,0.0,Flat,0.9286,0.78,1,1,0.98
2025-03-25,2025-03-26,1MZ.SI,NamCheong,0.73,0.72,0.715,0.735,0.685,0.73,0.685,0,-0.061644,0.8,0.0,Flat,0.5,0.78,0,0,0.24
2025-04-01,2025-04-02,1MZ.SI,NamCheong,0.65,0.65,0.65,0.66,0.635,0.65,0.635,0,-0.023077,0.5,-0.1,Contracting,1.0,0.78,0,0,0.14
2025-04-07,2025-04-08,1MZ.SI,NamCheong,0.48,0.445,0.47,0.49,0.49,0.48,0.49,1,0.020833,0.1,-0.1,Contracting,0.3636,0.78,0,0,0.86
2025-04-11,2025-04-14,1MZ.SI,NamCheong,0.545,0.52,0.53,0.55,0.52,0.545,0.52,0,-0.045872,0.2,0.0,Flat,0.375,0.78,0,0,0.34
2025-04-15,2025-04-16,1MZ.SI,NamCheong,0.53,0.525,0.53,0.555,0.54,0.53,0.54,1,0.018868,0.3,0.1,Expanding,0.6667,0.78,0,0,0.02
2025-04-22,2025-04-23,1MZ.SI,NamCheong,0.62,0.59,0.595,0.63,0.62,0.62,0.62,0,0.0,0.5,0.0,Flat,0.0,0.78,0,0,0.34
2025-04-29,2025-04-30,1MZ.SI,NamCheong,0.575,0.57,0.57,0.59,0.58,0.575,0.58,1,0.008696,0.4,0.0,Flat,0.6667,0.78,0,0,0.06
2025-04-30,2025-05-02,1MZ.SI,NamCheong,0.59,0.58,0.59,0.615,0.585,0.59,0.585,0,-0.008475,0.4,0.0,Flat,0.5,0.78,1,0,0.08
2025-05-06,2025-05-07,1MZ.SI,NamCheong,0.56,0.54,0.55,0.565,0.56,0.56,0.56,0,0.0,0.3,0.0,Flat,0.0,0.78,0,0,0.36
2025-05-13,2025-05-14,1MZ.SI,NamCheong,0.58,0.57,0.575,0.595,0.57,0.58,0.57,0,-0.017241,0.4,0.1,Expanding,0.6,0.78,1,0,0.68
2025-05-28,2025-05-29,1MZ.SI,NamCheong,0.525,0.525,0.525,0.54,0.53,0.525,0.53,1,0.009524,0.1,0.1,Expanding,1.0,0.12,0,1,0.12
2025-06-06,2025-06-09,1MZ.SI,NamCheong,0.5,0.495,0.495,0.52,0.495,0.5,0.495,0,-0.01,0.4,0.1,Expanding,0.5,0.02,0,1,0.22
2025-06-11,2025-06-12,1MZ.SI,NamCheong,0.505,0.495,0.5,0.51,0.49,0.505,0.49,0,-0.029703,0.4,-0.1,Contracting,0.3333,0.72,0,1,0.48
2025-06-23,2025-06-24,1MZ.SI,NamCheong,0.465,0.455,0.455,0.47,0.47,0.465,0.47,1,0.010753,0.1,0.0,Flat,0.3333,0.72,0,0,0.44
2025-06-24,2025-06-25,1MZ.SI,NamCheong,0.47,0.47,0.47,0.475,0.455,0.47,0.455,0,-0.031915,0.1,0.0,Flat,1.0,0.72,1,0,0.42
2025-07-01,2025-07-02,1MZ.SI,NamCheong,0.485,0.475,0.475,0.5,0.495,0.485,0.495,1,0.020619,0.3,0.0,Flat,0.3333,0.72,0,0,0.42
2025-07-09,2025-07-10,1MZ.SI,NamCheong,0.5,0.495,0.5,0.52,0.515,0.5,0.515,1,0.03,0.5,0.0,Flat,0.5,0.18,0,1,0.24
2025-07-10,2025-07-11,1MZ.SI,NamCheong,0.52,0.515,0.52,0.535,0.525,0.52,0.525,1,0.009615,0.6,0.1,Expanding,0.75,0.18,1,1,0.7
2025-07-15,2025-07-16,1MZ.SI,NamCheong,0.53,0.53,0.53,0.545,0.535,0.53,0.535,1,0.009434,0.6,0.0,Flat,1.0,0.18,0,0,0.28
2025-07-17,2025-07-18,1MZ.SI,NamCheong,0.535,0.53,0.53,0.575,0.565,0.535,0.565,1,0.056075,0.5,-0.1,Contracting,0.5,0.18,0,0,0.18
2025-07-23,2025-07-24,1MZ.SI,NamCheong,0.7,0.69,0.69,0.705,0.685,0.7,0.685,0,-0.021429,0.6,0.1,Expanding,0.9048,0.18,1,0,1.0
2025-07-24,2025-07-25,1MZ.SI,NamCheong,0.705,0.685,0.685,0.735,0.715,0.705,0.715,1,0.014184,0.5,-0.1,Contracting,0.5,0.18,1,0,0.88
2025-08-05,2025-08-06,1MZ.SI,NamCheong,0.68,0.665,0.665,0.705,0.695,0.68,0.695,1,0.022059,0.3,0.0,Flat,0.25,0.56,1,1,0.36
2025-08-08,2025-08-11,1MZ.SI,NamCheong,0.68,0.675,0.675,0.715,0.695,0.68,0.695,1,0.022059,0.2,-0.1,Contracting,0.75,0.56,0,1,0.24
2025-08-12,2025-08-13,1MZ.SI,NamCheong,0.695,0.695,0.695,0.705,0.685,0.695,0.685,0,-0.014388,0.3,0.0,Flat,1.0,0.54,0,1,0.04
2025-08-19,2025-08-20,1MZ.SI,NamCheong,0.635,0.625,0.625,0.655,0.65,0.635,0.65,1,0.023622,0.2,0.0,Flat,0.3333,0.54,0,0,0.08
2025-08-20,2025-08-21,1MZ.SI,NamCheong,0.655,0.65,0.65,0.745,0.745,0.655,0.745,1,0.137405,0.2,0.0,Flat,0.8571,0.54,0,0,0.68
2025-08-21,2025-08-22,1MZ.SI,NamCheong,0.745,0.745,0.745,0.795,0.78,0.745,0.78,1,0.04698,0.3,0.1,Expanding,1.0,0.54,1,0,0.98
2025-09-01,2025-09-02,1MZ.SI,NamCheong,0.725,0.71,0.715,0.755,0.725,0.725,0.725,0,0.0,0.3,0.0,Flat,0.25,0.54,0,0,0.22
2025-09-03,2025-09-04,1MZ.SI,NamCheong,0.725,0.72,0.725,0.73,0.715,0.725,0.715,0,-0.013793,0.3,-0.1,Contracting,0.75,0.54,0,0,0.4
2025-09-04,2025-09-05,1MZ.SI,NamCheong,0.73,0.715,0.72,0.765,0.755,0.73,0.755,1,0.034247,0.2,-0.1,Contracting,0.25,0.54,1,0,0.26
2025-09-09,2025-09-10,1MZ.SI,NamCheong,0.76,0.73,0.735,0.775,0.75,0.76,0.75,0,-0.013158,0.2,0.0,Flat,0.25,0.54,0,0,0.58
2025-09-11,2025-09-12,1MZ.SI,NamCheong,0.77,0.76,0.76,0.78,0.77,0.77,0.77,0,0.0,0.4,0.1,Expanding,0.6667,0.54,0,0,0.52
2025-09-17,2025-09-18,1MZ.SI,NamCheong,0.76,0.755,0.76,0.78,0.76,0.76,0.76,0,0.0,0.4,0.0,Flat,0.6667,0.54,0,0,0.06
2024-01-08,2024-01-09,41O.SI,LHN,0.2947,0.2947,0.2947,0.2992,0.2947,0.2947,0.2947,0,0.0,0.2,0.1,Expanding,1.0,0.3,1,0,0.04
2024-01-10,2024-01-11,41O.SI,LHN,0.2947,0.2947,0.2947,0.2992,0.2992,0.2947,0.2992,1,0.015385,0.1,0.0,Flat,1.0,0.3,0,0,0.04
2024-01-12,2024-01-15,41O.SI,LHN,0.2992,0.2947,0.2992,0.3038,0.2992,0.2992,0.2992,0,-0.0,0.2,0.0,Flat,0.0,0.3,1,0,0.46
2024-01-17,2024-01-18,41O.SI,LHN,0.2947,0.2947,0.2947,0.2992,0.2947,0.2947,0.2947,0,0.0,0.3,0.0,Flat,1.0,0.44,0,1,0.76
2024-01-19,2024-01-22,41O.SI,LHN,0.3038,0.3038,0.3038,0.3128,0.3038,0.3038,0.3038,0,0.0,0.4,0.1,Expanding,1.0,0.44,1,1,0.56
2024-01-23,2024-01-24,41O.SI,LHN,0.3083,0.3038,0.3083,0.3174,0.3128,0.3083,0.3128,1,0.014706,0.3,0.0,Flat,0.0,0.42,0,1,0.32
2024-01-24,2024-01-25,41O.SI,LHN,0.3174,0.3128,0.3128,0.3219,0.3174,0.3174,0.3174,0,-0.0,0.4,0.1,Expanding,0.5,0.42,1,1,0.98
2024-01-25,2024-01-26,41O.SI,LHN,0.3219,0.3174,0.3174,0.3264,0.3264,0.3219,0.3264,1,0.014085,0.4,0.0,Flat,0.6667,0.42,0,1,0.98
2024-01-30,2024-01-31,41O.SI,LHN,0.3174,0.3128,0.3174,0.3219,0.3174,0.3174,0.3174,0,-0.0,0.4,0.0,Flat,0.0,0.42,0,0,0.36
2024-02-21,2024-02-22,41O.SI,LHN,0.3175,0.3128,0.3128,0.3222,0.3175,0.3175,0.3175,0,-0.0,0.1,0.0,Flat,0.0,0.42,0,0,0.34
2024-03-06,2024-03-07,41O.SI,LHN,0.3128,0.3082,0.3082,0.3128,0.3128,0.3128,0.3128,1,0.0,0.3,0.0,Flat,0.0,0.12,0,1,0.44
2024-03-07,2024-03-08,41O.SI,LHN,0.3128,0.3128,0.3128,0.3175,0.3175,0.3128,0.3175,1,0.014925,0.3,0.0,Flat,1.0,0.12,1,1,0.52
2024-03-18,2024-03-19,41O.SI,LHN,0.3128,0.3082,0.3082,0.3128,0.3128,0.3128,0.3128,1,0.0,0.2,0.0,Flat,0.0,0.12,0,0,0.56
2024-03-22,2024-03-25,41O.SI,LHN,0.3175,0.3175,0.3128,0.3175,0.3128,0.3175,0.3128,0,-0.014706,0.2,0.0,Flat,1.0,0.12,1,0,0.08
2024-03-28,2024-04-01,41O.SI,LHN,0.3175,0.3128,0.3175,0.3222,0.3128,0.3175,0.3128,0,-0.014706,0.2,0.0,Flat,0.0,0.36,0,1,0.22
2024-04-11,2024-04-12,41O.SI,LHN,0.3128,0.3082,0.3082,0.3128,0.3128,0.3128,0.3128,1,0.0,0.2,0.0,Flat,0.0,0.14,0,1,0.98
2024-04-22,2024-04-23,41O.SI,LHN,0.3035,0.2988,0.2988,0.3082,0.2988,0.3035,0.2988,0,-0.015385,0.1,0.0,Flat,0.0,0.3,0,0,0.54
2024-04-23,2024-04-24,41O.SI,LHN,0.3082,0.2988,0.3035,0.3082,0.3035,0.3082,0.3035,0,-0.015152,0.1,0.0,Flat,0.0,0.3,0,0,0.9
2024-04-26,2024-04-29,41O.SI,LHN,0.3035,0.3035,0.3035,0.3082,0.3035,0.3035,0.3035,0,0.0,0.1,-0.1,Contracting,1.0,0.3,0,0,0.1
2024-04-30,2024-05-02,41O.SI,LHN,0.3082,0.3035,0.3082,0.3128,0.3082,0.3082,0.3082,0,-0.0,0.1,0.0,Flat,0.0,0.26,0,1,0.42
